date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:22	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:%22a8127c1a87bb4f99edbeec7c37311dcd%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/i18n.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/i18n.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:22	25050/25050	---MCZ	200	added ('OK')	application/javascript	etag:%229ab49788b66018fad292329847ae114e%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/frontend.min_1.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/frontend.min_1.js	(from https://www.curso.art.br/amigurumipasso)
22:48:22	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:%223819c3569da71daec283a75483735f7e%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/waypoints.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/waypoints.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:23	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:%228fbc22c79d40119dde9a5d16897002b9%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/core.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/core.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:23	40249/40249	---MCZ	200	added ('OK')	application/javascript	etag:%224de1d0ebf1d5595484c683252b2881ca%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/frontend.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/frontend.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:23	42585/42585	---MCZ	200	added ('OK')	application/javascript	etag:%22e122941cf4dbdb426e760d98f2a8648d%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/elements-handlers.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/elements-handlers.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:23	5180/5180	---MCZ	200	added ('OK')	application/javascript	etag:%2227e5cfe45c3800c7af47b00da777ffb1%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/sticky-effect.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/sticky-effect.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:23	6581/6581	---MCZ	200	added ('OK')	application/javascript	etag:%22a9f928ddb9c82a3300fcf4f270cf0b5f%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/scrolling-effect.min.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/scrolling-effect.min.js	(from https://www.curso.art.br/amigurumipasso)
22:48:24	280932/280932	---MCZ	200	added ('OK')	application/javascript	etag:%2210e121a7ebaa3cffa038359843edbda0%22	https://cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/whatsapp-ballon.js	C:/Meus%20Sites/amigu/cdn-mars.vendd.com.br/p/yjQeyArHbfcox4ckj0mVm1vHO2tzX3KFb0ope5noc0HeX9Na/v-files/js/whatsapp-ballon.js	(from https://www.curso.art.br/amigurumipasso)
22:48:25	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:25%20GMT	https://www.curso.art.br/a	C:/Meus%20Sites/amigu/www.curso.art.br/a.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:48:26	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:26%20GMT	https://www.curso.art.br/POST	C:/Meus%20Sites/amigu/www.curso.art.br/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:48:26	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:26%20GMT	https://www.curso.art.br/schema.org/	C:/Meus%20Sites/amigu/www.curso.art.br/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:48:26	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:26%20GMT	https://www.curso.art.br/b.resolvedLink	C:/Meus%20Sites/amigu/www.curso.art.br/b.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:48:27	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:26%20GMT	https://www.curso.art.br/signals/iwl.js	C:/Meus%20Sites/amigu/www.curso.art.br/signals/iwl.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:48:27	495/495	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Mar%202025%2001:48:27%20GMT	https://www.curso.art.br/	C:/Meus%20Sites/amigu/www.curso.art.br/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
